ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra,Nome do Produto,Preço,Nome do Cliente,Idade,Gênero
4457,Cliente-14,Produto-50,2023-1-11,274.55,Produto 50,640.11,Cliente 14,39,Feminino
1607,Cliente-14,Produto-29,2023-11-22,231.3,Produto 29,281.4,Cliente 14,39,Feminino
1997,Cliente-14,Produto-47,2023-6-7,183.57,Produto 47,89.63,Cliente 14,39,Feminino
183,Cliente-14,Produto-60,2023-2-22,397.18,Produto 60,376.12,Cliente 14,39,Feminino
670,Cliente-14,Produto-23,2023-11-28,153.97,Produto 23,130.96,Cliente 14,39,Feminino
3049,Cliente-14,Produto-23,2023-9-1,97.23,Produto 23,130.96,Cliente 14,39,Feminino
4709,Cliente-14,Produto-49,2023-3-11,183.57,Produto 49,88.98,Cliente 14,39,Feminino
2560,Cliente-14,Produto-72,2023-3-1,410.14,Produto 72,185.78,Cliente 14,39,Feminino
1825,Cliente-14,Produto-5,2023-8-21,411.47,Produto 5,530.08,Cliente 14,39,Feminino
4147,Cliente-14,Produto-26,2023-6-19,114.19,Produto 26,83.29,Cliente 14,39,Feminino
1266,Cliente-14,Produto-89,2023-7-26,232.16,Produto 89,454.58,Cliente 14,39,Feminino
856,Cliente-14,Produto-57,2023-9-18,40.04,Produto 57,463.26,Cliente 14,39,Feminino
2355,Cliente-291,Produto-74,2023-10-3,100.86,Produto 74,607.32,Cliente 291,39,Feminino
2850,Cliente-291,Produto-68,2023-12-5,187.91,Produto 68,925.57,Cliente 291,39,Feminino
3458,Cliente-291,Produto-64,2023-2-28,335.66,Produto 64,748.57,Cliente 291,39,Feminino
2135,Cliente-291,Produto-37,2023-2-28,315.18,Produto 37,76.98,Cliente 291,39,Feminino
3461,Cliente-291,Produto-24,2023-6-3,456.89,Produto 24,333.27,Cliente 291,39,Feminino
2221,Cliente-291,Produto-27,2023-9-11,280.58,Produto 27,954.41,Cliente 291,39,Feminino
2933,Cliente-291,Produto-52,2023-11-21,201.85,Produto 52,48.63,Cliente 291,39,Feminino
1160,Cliente-291,Produto-91,2023-12-4,167.44,Produto 91,332.76,Cliente 291,39,Feminino
1234,Cliente-291,Produto-26,2023-7-28,426.56,Produto 26,83.29,Cliente 291,39,Feminino
3576,Cliente-291,Produto-36,2023-11-21,321.64,Produto 36,107.16,Cliente 291,39,Feminino
2613,Cliente-224,Produto-74,2023-12-3,88.72,Produto 74,607.32,Cliente 224,28,Outro
1597,Cliente-224,Produto-15,2023-8-23,184.75,Produto 15,677.75,Cliente 224,28,Outro
4308,Cliente-224,Produto-37,2023-2-12,399.92,Produto 37,76.98,Cliente 224,28,Outro
294,Cliente-224,Produto-41,2023-6-13,53.27,Produto 41,56.4,Cliente 224,28,Outro
3693,Cliente-224,Produto-41,2023-10-14,177.78,Produto 41,56.4,Cliente 224,28,Outro
2075,Cliente-224,Produto-53,2023-5-20,422.36,Produto 53,725.06,Cliente 224,28,Outro
2358,Cliente-224,Produto-46,2023-3-22,339.54,Produto 46,964.01,Cliente 224,28,Outro
1077,Cliente-224,Produto-85,2023-6-8,126.01,Produto 85,406.92,Cliente 224,28,Outro
2621,Cliente-224,Produto-95,2023-5-5,62.18,Produto 95,273.1,Cliente 224,28,Outro
4391,Cliente-224,Produto-17,2023-9-15,127.05,Produto 17,818.0,Cliente 224,28,Outro
2810,Cliente-102,Produto-74,2023-6-9,306.62,Produto 74,607.32,Cliente 102,27,Feminino
257,Cliente-102,Produto-51,2023-10-28,346.32,Produto 51,380.17,Cliente 102,27,Feminino
4471,Cliente-102,Produto-51,2023-11-20,98.61,Produto 51,380.17,Cliente 102,27,Feminino
152,Cliente-102,Produto-37,2023-9-11,271.63,Produto 37,76.98,Cliente 102,27,Feminino
2823,Cliente-102,Produto-40,2023-3-10,22.29,Produto 40,615.21,Cliente 102,27,Feminino
4649,Cliente-102,Produto-47,2023-10-16,453.18,Produto 47,89.63,Cliente 102,27,Feminino
4974,Cliente-102,Produto-80,2023-10-23,192.91,Produto 80,181.99,Cliente 102,27,Feminino
2710,Cliente-102,Produto-54,2023-8-25,213.1,Produto 54,234.94,Cliente 102,27,Feminino
2815,Cliente-82,Produto-74,2023-4-13,279.7,Produto 74,607.32,Cliente 82,51,Outro
2069,Cliente-82,Produto-94,2023-1-23,353.37,Produto 94,868.67,Cliente 82,51,Outro
1844,Cliente-82,Produto-56,2023-6-9,278.72,Produto 56,652.98,Cliente 82,51,Outro
3206,Cliente-82,Produto-56,2023-5-1,227.42,Produto 56,652.98,Cliente 82,51,Outro
4310,Cliente-82,Produto-24,2023-4-4,116.74,Produto 24,333.27,Cliente 82,51,Outro
517,Cliente-82,Produto-38,2023-1-28,97.4,Produto 38,784.24,Cliente 82,51,Outro
4481,Cliente-82,Produto-38,2023-9-24,219.57,Produto 38,784.24,Cliente 82,51,Outro
2087,Cliente-82,Produto-30,2023-12-12,181.79,Produto 30,619.37,Cliente 82,51,Outro
1531,Cliente-82,Produto-89,2023-3-18,449.88,Produto 89,454.58,Cliente 82,51,Outro
753,Cliente-82,Produto-66,2023-2-26,318.38,Produto 66,884.88,Cliente 82,51,Outro
1728,Cliente-82,Produto-66,2023-12-20,193.4,Produto 66,884.88,Cliente 82,51,Outro
2684,Cliente-82,Produto-25,2023-8-14,258.18,Produto 25,953.69,Cliente 82,51,Outro
3889,Cliente-82,Produto-34,2023-3-5,189.61,Produto 34,92.09,Cliente 82,51,Outro
2834,Cliente-430,Produto-74,2023-5-6,335.91,Produto 74,607.32,Cliente 430,62,Feminino
1096,Cliente-430,Produto-76,2023-12-14,471.57,Produto 76,870.15,Cliente 430,62,Feminino
4936,Cliente-430,Produto-59,2023-10-24,231.64,Produto 59,357.65,Cliente 430,62,Feminino
936,Cliente-430,Produto-64,2023-7-8,175.16,Produto 64,748.57,Cliente 430,62,Feminino
4746,Cliente-430,Produto-50,2023-12-12,438.42,Produto 50,640.11,Cliente 430,62,Feminino
1506,Cliente-430,Produto-6,2023-5-14,214.04,Produto 6,264.28,Cliente 430,62,Feminino
2173,Cliente-430,Produto-61,2023-11-7,307.9,Produto 61,176.03,Cliente 430,62,Feminino
312,Cliente-430,Produto-63,2023-11-22,395.52,Produto 63,185.04,Cliente 430,62,Feminino
2305,Cliente-430,Produto-55,2023-2-10,319.49,Produto 55,778.17,Cliente 430,62,Feminino
2497,Cliente-430,Produto-93,2023-1-12,426.43,Produto 93,346.47,Cliente 430,62,Feminino
3712,Cliente-430,Produto-65,2023-11-12,470.55,Produto 65,989.26,Cliente 430,62,Feminino
1972,Cliente-430,Produto-22,2023-5-4,60.58,Produto 22,311.2,Cliente 430,62,Feminino
2959,Cliente-430,Produto-2,2023-12-10,492.85,Produto 2,114.86,Cliente 430,62,Feminino
4531,Cliente-430,Produto-46,2023-5-25,439.97,Produto 46,964.01,Cliente 430,62,Feminino
4655,Cliente-430,Produto-46,2023-5-22,31.27,Produto 46,964.01,Cliente 430,62,Feminino
3293,Cliente-87,Produto-74,2023-6-28,209.57,Produto 74,607.32,Cliente 87,48,Outro
2511,Cliente-87,Produto-92,2023-6-18,360.42,Produto 92,793.28,Cliente 87,48,Outro
2527,Cliente-87,Produto-98,2023-7-18,289.86,Produto 98,494.97,Cliente 87,48,Outro
1201,Cliente-87,Produto-96,2023-8-13,27.82,Produto 96,472.18,Cliente 87,48,Outro
4086,Cliente-87,Produto-96,2023-3-4,307.93,Produto 96,472.18,Cliente 87,48,Outro
83,Cliente-87,Produto-6,2023-7-21,362.45,Produto 6,264.28,Cliente 87,48,Outro
4407,Cliente-87,Produto-100,2023-11-21,404.19,Produto 100,503.79,Cliente 87,48,Outro
4565,Cliente-87,Produto-38,2023-3-5,464.64,Produto 38,784.24,Cliente 87,48,Outro
3762,Cliente-87,Produto-97,2023-5-3,474.05,Produto 97,677.4,Cliente 87,48,Outro
341,Cliente-87,Produto-52,2023-9-15,377.01,Produto 52,48.63,Cliente 87,48,Outro
4872,Cliente-87,Produto-52,2023-10-26,420.64,Produto 52,48.63,Cliente 87,48,Outro
4260,Cliente-87,Produto-21,2023-12-3,262.29,Produto 21,751.82,Cliente 87,48,Outro
1543,Cliente-87,Produto-49,2023-6-4,202.25,Produto 49,88.98,Cliente 87,48,Outro
4369,Cliente-87,Produto-49,2023-12-10,102.42,Produto 49,88.98,Cliente 87,48,Outro
1178,Cliente-87,Produto-53,2023-7-10,452.95,Produto 53,725.06,Cliente 87,48,Outro
2272,Cliente-87,Produto-62,2023-7-7,495.73,Produto 62,64.24,Cliente 87,48,Outro
4860,Cliente-87,Produto-1,2023-1-15,185.69,Produto 1,548.02,Cliente 87,48,Outro
3855,Cliente-87,Produto-17,2023-12-13,182.26,Produto 17,818.0,Cliente 87,48,Outro
3364,Cliente-45,Produto-74,2023-5-27,444.29,Produto 74,607.32,Cliente 45,65,Masculino
4470,Cliente-45,Produto-16,2023-1-7,298.57,Produto 16,181.65,Cliente 45,65,Masculino
1559,Cliente-45,Produto-44,2023-1-11,257.71,Produto 44,973.58,Cliente 45,65,Masculino
2982,Cliente-45,Produto-14,2023-7-19,125.3,Produto 14,415.65,Cliente 45,65,Masculino
277,Cliente-45,Produto-64,2023-1-10,86.43,Produto 64,748.57,Cliente 45,65,Masculino
734,Cliente-45,Produto-69,2023-10-8,13.9,Produto 69,892.06,Cliente 45,65,Masculino
4128,Cliente-45,Produto-83,2023-6-19,66.31,Produto 83,818.12,Cliente 45,65,Masculino
1802,Cliente-45,Produto-43,2023-7-9,444.79,Produto 43,428.53,Cliente 45,65,Masculino
1237,Cliente-45,Produto-31,2023-10-8,418.86,Produto 31,100.02,Cliente 45,65,Masculino
1085,Cliente-45,Produto-93,2023-10-28,269.71,Produto 93,346.47,Cliente 45,65,Masculino
3197,Cliente-45,Produto-93,2023-7-24,380.03,Produto 93,346.47,Cliente 45,65,Masculino
3101,Cliente-45,Produto-65,2023-11-14,432.54,Produto 65,989.26,Cliente 45,65,Masculino
1381,Cliente-45,Produto-39,2023-2-6,412.09,Produto 39,201.72,Cliente 45,65,Masculino
1976,Cliente-45,Produto-46,2023-10-23,195.91,Produto 46,964.01,Cliente 45,65,Masculino
3542,Cliente-45,Produto-89,2023-6-3,428.14,Produto 89,454.58,Cliente 45,65,Masculino
315,Cliente-45,Produto-1,2023-11-17,156.29,Produto 1,548.02,Cliente 45,65,Masculino
708,Cliente-45,Produto-87,2023-12-8,202.04,Produto 87,174.21,Cliente 45,65,Masculino
3436,Cliente-36,Produto-74,2023-5-17,415.51,Produto 74,607.32,Cliente 36,28,Outro
1108,Cliente-36,Produto-50,2023-11-19,429.03,Produto 50,640.11,Cliente 36,28,Outro
3263,Cliente-36,Produto-19,2023-7-12,13.92,Produto 19,794.97,Cliente 36,28,Outro
3968,Cliente-36,Produto-41,2023-7-16,194.29,Produto 41,56.4,Cliente 36,28,Outro
72,Cliente-36,Produto-38,2023-7-9,359.69,Produto 38,784.24,Cliente 36,28,Outro
3426,Cliente-36,Produto-52,2023-12-18,479.13,Produto 52,48.63,Cliente 36,28,Outro
4271,Cliente-36,Produto-55,2023-7-9,71.52,Produto 55,778.17,Cliente 36,28,Outro
1612,Cliente-36,Produto-12,2023-6-8,166.11,Produto 12,340.92,Cliente 36,28,Outro
3813,Cliente-106,Produto-74,2023-9-18,24.26,Produto 74,607.32,Cliente 106,53,Outro
1835,Cliente-106,Produto-9,2023-9-7,468.3,Produto 9,804.47,Cliente 106,53,Outro
1340,Cliente-106,Produto-69,2023-11-5,218.2,Produto 69,892.06,Cliente 106,53,Outro
2039,Cliente-106,Produto-29,2023-10-21,144.82,Produto 29,281.4,Cliente 106,53,Outro
2128,Cliente-106,Produto-47,2023-2-6,274.05,Produto 47,89.63,Cliente 106,53,Outro
4409,Cliente-106,Produto-48,2023-2-26,337.76,Produto 48,942.49,Cliente 106,53,Outro
4338,Cliente-106,Produto-8,2023-2-10,463.61,Produto 8,593.97,Cliente 106,53,Outro
3822,Cliente-106,Produto-88,2023-4-5,243.31,Produto 88,675.37,Cliente 106,53,Outro
646,Cliente-106,Produto-91,2023-3-19,125.83,Produto 91,332.76,Cliente 106,53,Outro
2593,Cliente-106,Produto-3,2023-4-25,138.1,Produto 3,653.12,Cliente 106,53,Outro
2001,Cliente-106,Produto-73,2023-8-23,277.05,Produto 73,120.74,Cliente 106,53,Outro
3200,Cliente-106,Produto-34,2023-1-16,488.66,Produto 34,92.09,Cliente 106,53,Outro
4163,Cliente-427,Produto-74,2023-6-6,56.12,Produto 74,607.32,Cliente 427,57,Masculino
2857,Cliente-427,Produto-35,2023-10-1,499.9,Produto 35,660.36,Cliente 427,57,Masculino
4787,Cliente-427,Produto-64,2023-4-9,447.76,Produto 64,748.57,Cliente 427,57,Masculino
3983,Cliente-427,Produto-6,2023-12-15,466.65,Produto 6,264.28,Cliente 427,57,Masculino
1810,Cliente-427,Produto-29,2023-1-21,228.64,Produto 29,281.4,Cliente 427,57,Masculino
2573,Cliente-427,Produto-47,2023-8-14,68.59,Produto 47,89.63,Cliente 427,57,Masculino
3284,Cliente-427,Produto-52,2023-10-13,396.6,Produto 52,48.63,Cliente 427,57,Masculino
4090,Cliente-427,Produto-23,2023-12-21,183.39,Produto 23,130.96,Cliente 427,57,Masculino
1983,Cliente-427,Produto-31,2023-5-28,89.4,Produto 31,100.02,Cliente 427,57,Masculino
2804,Cliente-427,Produto-72,2023-7-12,390.92,Produto 72,185.78,Cliente 427,57,Masculino
3249,Cliente-427,Produto-91,2023-6-12,111.49,Produto 91,332.76,Cliente 427,57,Masculino
4560,Cliente-427,Produto-39,2023-5-13,261.42,Produto 39,201.72,Cliente 427,57,Masculino
4730,Cliente-427,Produto-80,2023-12-3,434.48,Produto 80,181.99,Cliente 427,57,Masculino
4381,Cliente-96,Produto-74,2023-11-5,182.1,Produto 74,607.32,Cliente 96,39,Feminino
9,Cliente-96,Produto-35,2023-11-13,52.86,Produto 35,660.36,Cliente 96,39,Feminino
1412,Cliente-96,Produto-35,2023-11-18,77.44,Produto 35,660.36,Cliente 96,39,Feminino
1352,Cliente-96,Produto-86,2023-8-5,55.63,Produto 86,555.07,Cliente 96,39,Feminino
1429,Cliente-96,Produto-29,2023-6-21,47.22,Produto 29,281.4,Cliente 96,39,Feminino
3112,Cliente-96,Produto-41,2023-1-27,156.68,Produto 41,56.4,Cliente 96,39,Feminino
4448,Cliente-96,Produto-60,2023-8-19,126.71,Produto 60,376.12,Cliente 96,39,Feminino
905,Cliente-96,Produto-26,2023-6-14,240.79,Produto 26,83.29,Cliente 96,39,Feminino
3923,Cliente-96,Produto-36,2023-8-20,16.77,Produto 36,107.16,Cliente 96,39,Feminino
4404,Cliente-356,Produto-74,2023-10-9,133.16,Produto 74,607.32,Cliente 356,39,Outro
4570,Cliente-356,Produto-86,2023-2-12,14.67,Produto 86,555.07,Cliente 356,39,Outro
993,Cliente-356,Produto-78,2023-4-1,49.0,Produto 78,907.72,Cliente 356,39,Outro
1960,Cliente-356,Produto-51,2023-11-9,229.64,Produto 51,380.17,Cliente 356,39,Outro
3775,Cliente-356,Produto-94,2023-3-3,51.1,Produto 94,868.67,Cliente 356,39,Outro
4669,Cliente-356,Produto-32,2023-10-1,472.98,Produto 32,170.97,Cliente 356,39,Outro
1027,Cliente-356,Produto-10,2023-9-12,53.23,Produto 10,884.52,Cliente 356,39,Outro
1849,Cliente-356,Produto-82,2023-7-27,197.16,Produto 82,53.36,Cliente 356,39,Outro
855,Cliente-356,Produto-56,2023-5-7,496.26,Produto 56,652.98,Cliente 356,39,Outro
867,Cliente-356,Produto-27,2023-10-26,474.61,Produto 27,954.41,Cliente 356,39,Outro
3511,Cliente-356,Produto-55,2023-7-22,123.93,Produto 55,778.17,Cliente 356,39,Outro
4488,Cliente-356,Produto-31,2023-5-17,123.27,Produto 31,100.02,Cliente 356,39,Outro
3393,Cliente-356,Produto-12,2023-9-2,352.33,Produto 12,340.92,Cliente 356,39,Outro
1735,Cliente-356,Produto-46,2023-2-20,354.1,Produto 46,964.01,Cliente 356,39,Outro
4762,Cliente-356,Produto-46,2023-7-6,268.67,Produto 46,964.01,Cliente 356,39,Outro
4724,Cliente-21,Produto-74,2023-4-6,75.6,Produto 74,607.32,Cliente 21,39,Outro
542,Cliente-21,Produto-19,2023-8-7,289.6,Produto 19,794.97,Cliente 21,39,Outro
3682,Cliente-21,Produto-29,2023-10-3,192.07,Produto 29,281.4,Cliente 21,39,Outro
912,Cliente-21,Produto-27,2023-11-23,154.42,Produto 27,954.41,Cliente 21,39,Outro
876,Cliente-21,Produto-65,2023-1-18,303.31,Produto 65,989.26,Cliente 21,39,Outro
1411,Cliente-21,Produto-12,2023-5-4,350.53,Produto 12,340.92,Cliente 21,39,Outro
2294,Cliente-21,Produto-91,2023-12-17,19.96,Produto 91,332.76,Cliente 21,39,Outro
2206,Cliente-21,Produto-1,2023-1-22,252.61,Produto 1,548.02,Cliente 21,39,Outro
4101,Cliente-21,Produto-25,2023-12-27,417.88,Produto 25,953.69,Cliente 21,39,Outro
4250,Cliente-21,Produto-25,2023-2-9,498.61,Produto 25,953.69,Cliente 21,39,Outro
2313,Cliente-21,Produto-34,2023-3-8,19.2,Produto 34,92.09,Cliente 21,39,Outro
4432,Cliente-21,Produto-34,2023-12-12,342.07,Produto 34,92.09,Cliente 21,39,Outro
4951,Cliente-351,Produto-74,2023-10-25,190.75,Produto 74,607.32,Cliente 351,49,Outro
4854,Cliente-351,Produto-68,2023-4-24,51.15,Produto 68,925.57,Cliente 351,49,Outro
7,Cliente-351,Produto-90,2023-6-24,478.78,Produto 90,46.99,Cliente 351,49,Outro
4877,Cliente-351,Produto-35,2023-9-18,283.68,Produto 35,660.36,Cliente 351,49,Outro
2316,Cliente-351,Produto-50,2023-12-26,251.91,Produto 50,640.11,Cliente 351,49,Outro
4653,Cliente-351,Produto-19,2023-8-1,94.1,Produto 19,794.97,Cliente 351,49,Outro
2031,Cliente-351,Produto-28,2023-2-16,255.13,Produto 28,273.0,Cliente 351,49,Outro
738,Cliente-351,Produto-29,2023-6-22,63.39,Produto 29,281.4,Cliente 351,49,Outro
1703,Cliente-351,Produto-38,2023-2-6,253.59,Produto 38,784.24,Cliente 351,49,Outro
2385,Cliente-351,Produto-60,2023-4-22,120.84,Produto 60,376.12,Cliente 351,49,Outro
4153,Cliente-351,Produto-23,2023-10-21,341.46,Produto 23,130.96,Cliente 351,49,Outro
331,Cliente-351,Produto-81,2023-12-5,105.84,Produto 81,152.57,Cliente 351,49,Outro
2424,Cliente-351,Produto-67,2023-7-10,211.9,Produto 67,441.16,Cliente 351,49,Outro
4539,Cliente-351,Produto-22,2023-3-5,198.68,Produto 22,311.2,Cliente 351,49,Outro
678,Cliente-351,Produto-2,2023-12-25,430.85,Produto 2,114.86,Cliente 351,49,Outro
3339,Cliente-351,Produto-2,2023-4-9,172.35,Produto 2,114.86,Cliente 351,49,Outro
4958,Cliente-351,Produto-71,2023-1-9,465.02,Produto 71,815.52,Cliente 351,49,Outro
2722,Cliente-351,Produto-89,2023-11-5,346.5,Produto 89,454.58,Cliente 351,49,Outro
3289,Cliente-351,Produto-17,2023-1-16,144.66,Produto 17,818.0,Cliente 351,49,Outro
4000,Cliente-351,Produto-17,2023-6-16,174.19,Produto 17,818.0,Cliente 351,49,Outro
4966,Cliente-380,Produto-74,2023-3-11,333.62,Produto 74,607.32,Cliente 380,60,Masculino
3272,Cliente-380,Produto-76,2023-6-5,68.29,Produto 76,870.15,Cliente 380,60,Masculino
3520,Cliente-380,Produto-14,2023-10-14,388.2,Produto 14,415.65,Cliente 380,60,Masculino
4683,Cliente-380,Produto-28,2023-12-28,199.69,Produto 28,273.0,Cliente 380,60,Masculino
4802,Cliente-380,Produto-61,2023-9-17,60.61,Produto 61,176.03,Cliente 380,60,Masculino
1687,Cliente-380,Produto-33,2023-12-10,127.24,Produto 33,328.13,Cliente 380,60,Masculino
4668,Cliente-380,Produto-63,2023-12-2,93.0,Produto 63,185.04,Cliente 380,60,Masculino
2907,Cliente-380,Produto-11,2023-9-12,247.7,Produto 11,972.32,Cliente 380,60,Masculino
2142,Cliente-380,Produto-46,2023-11-6,195.5,Produto 46,964.01,Cliente 380,60,Masculino
4981,Cliente-282,Produto-74,2023-2-24,30.58,Produto 74,607.32,Cliente 282,61,Outro
3231,Cliente-282,Produto-94,2023-6-8,369.2,Produto 94,868.67,Cliente 282,61,Outro
2323,Cliente-282,Produto-4,2023-9-26,343.79,Produto 4,615.59,Cliente 282,61,Outro
103,Cliente-282,Produto-6,2023-10-14,433.73,Produto 6,264.28,Cliente 282,61,Outro
4041,Cliente-282,Produto-82,2023-12-4,307.67,Produto 82,53.36,Cliente 282,61,Outro
2361,Cliente-282,Produto-27,2023-8-21,52.36,Produto 27,954.41,Cliente 282,61,Outro
2070,Cliente-282,Produto-49,2023-4-16,146.8,Produto 49,88.98,Cliente 282,61,Outro
3309,Cliente-282,Produto-88,2023-11-6,277.49,Produto 88,675.37,Cliente 282,61,Outro
4475,Cliente-282,Produto-42,2023-3-4,274.01,Produto 42,931.62,Cliente 282,61,Outro
2,Cliente-329,Produto-92,2023-3-15,379.3,Produto 92,793.28,Cliente 329,19,Outro
4725,Cliente-329,Produto-61,2023-10-9,383.13,Produto 61,176.03,Cliente 329,19,Outro
1315,Cliente-329,Produto-97,2023-9-27,105.59,Produto 97,677.4,Cliente 329,19,Outro
4053,Cliente-329,Produto-31,2023-8-10,443.29,Produto 31,100.02,Cliente 329,19,Outro
2036,Cliente-329,Produto-67,2023-12-1,145.7,Produto 67,441.16,Cliente 329,19,Outro
1873,Cliente-329,Produto-3,2023-7-6,171.03,Produto 3,653.12,Cliente 329,19,Outro
629,Cliente-329,Produto-46,2023-4-3,294.34,Produto 46,964.01,Cliente 329,19,Outro
1092,Cliente-329,Produto-95,2023-2-27,65.52,Produto 95,273.1,Cliente 329,19,Outro
3115,Cliente-329,Produto-87,2023-6-22,368.3,Produto 87,174.21,Cliente 329,19,Outro
2727,Cliente-329,Produto-45,2023-9-27,309.33,Produto 45,709.22,Cliente 329,19,Outro
300,Cliente-122,Produto-92,2023-1-12,108.01,Produto 92,793.28,Cliente 122,57,Feminino
1646,Cliente-122,Produto-14,2023-9-27,185.79,Produto 14,415.65,Cliente 122,57,Feminino
2437,Cliente-122,Produto-79,2023-4-14,165.46,Produto 79,514.64,Cliente 122,57,Feminino
2302,Cliente-122,Produto-43,2023-8-17,404.38,Produto 43,428.53,Cliente 122,57,Feminino
3054,Cliente-122,Produto-55,2023-9-6,202.97,Produto 55,778.17,Cliente 122,57,Feminino
2168,Cliente-122,Produto-48,2023-6-15,180.42,Produto 48,942.49,Cliente 122,57,Feminino
4810,Cliente-122,Produto-8,2023-10-8,210.45,Produto 8,593.97,Cliente 122,57,Feminino
421,Cliente-482,Produto-92,2023-5-2,258.91,Produto 92,793.28,Cliente 482,53,Masculino
2348,Cliente-482,Produto-76,2023-1-20,32.92,Produto 76,870.15,Cliente 482,53,Masculino
2090,Cliente-482,Produto-94,2023-7-10,489.69,Produto 94,868.67,Cliente 482,53,Masculino
501,Cliente-482,Produto-77,2023-1-15,490.11,Produto 77,508.99,Cliente 482,53,Masculino
761,Cliente-482,Produto-24,2023-5-27,47.99,Produto 24,333.27,Cliente 482,53,Masculino
2204,Cliente-482,Produto-52,2023-9-23,175.42,Produto 52,48.63,Cliente 482,53,Masculino
3375,Cliente-482,Produto-11,2023-9-19,427.68,Produto 11,972.32,Cliente 482,53,Masculino
902,Cliente-482,Produto-30,2023-12-22,309.14,Produto 30,619.37,Cliente 482,53,Masculino
488,Cliente-239,Produto-92,2023-1-22,175.96,Produto 92,793.28,Cliente 239,63,Masculino
1936,Cliente-239,Produto-50,2023-1-4,340.97,Produto 50,640.11,Cliente 239,63,Masculino
423,Cliente-239,Produto-100,2023-9-24,312.35,Produto 100,503.79,Cliente 239,63,Masculino
4201,Cliente-239,Produto-56,2023-6-21,131.15,Produto 56,652.98,Cliente 239,63,Masculino
63,Cliente-239,Produto-41,2023-3-4,270.02,Produto 41,56.4,Cliente 239,63,Masculino
1967,Cliente-239,Produto-27,2023-8-3,424.1,Produto 27,954.41,Cliente 239,63,Masculino
3744,Cliente-239,Produto-97,2023-4-12,388.08,Produto 97,677.4,Cliente 239,63,Masculino
453,Cliente-239,Produto-43,2023-11-15,468.46,Produto 43,428.53,Cliente 239,63,Masculino
815,Cliente-239,Produto-55,2023-10-2,20.82,Produto 55,778.17,Cliente 239,63,Masculino
518,Cliente-239,Produto-89,2023-2-21,15.28,Produto 89,454.58,Cliente 239,63,Masculino
1228,Cliente-239,Produto-80,2023-11-24,486.08,Produto 80,181.99,Cliente 239,63,Masculino
3903,Cliente-239,Produto-54,2023-7-6,15.11,Produto 54,234.94,Cliente 239,63,Masculino
489,Cliente-183,Produto-92,2023-5-25,162.39,Produto 92,793.28,Cliente 183,54,Outro
102,Cliente-183,Produto-16,2023-4-28,299.95,Produto 16,181.65,Cliente 183,54,Outro
2010,Cliente-183,Produto-29,2023-6-16,227.09,Produto 29,281.4,Cliente 183,54,Outro
4473,Cliente-183,Produto-29,2023-11-13,147.03,Produto 29,281.4,Cliente 183,54,Outro
3939,Cliente-183,Produto-40,2023-1-12,215.46,Produto 40,615.21,Cliente 183,54,Outro
3649,Cliente-183,Produto-31,2023-8-16,164.61,Produto 31,100.02,Cliente 183,54,Outro
1221,Cliente-441,Produto-92,2023-9-14,433.14,Produto 92,793.28,Cliente 441,23,Feminino
3319,Cliente-441,Produto-10,2023-10-21,347.7,Produto 10,884.52,Cliente 441,23,Feminino
2227,Cliente-441,Produto-84,2023-5-7,260.69,Produto 84,401.08,Cliente 441,23,Feminino
1036,Cliente-441,Produto-41,2023-3-16,280.77,Produto 41,56.4,Cliente 441,23,Feminino
